year,month,day,week,mean_temperature,max_temperature,max_temperature_time,min_temperature,min_temperature_time,sum_rainfall,mean_cloudage,mean_wind_speed,mean_humidity
2016,1,1,金,7.1,12.5,13:42,3.3,07:42,0,1.0,2.2,63
2016,1,2,土,9.5,15.1,14:51,2.9,01:34,0.0,8.5,2.1,64
2016,1,3,日,10.4,14.9,12:01,6.8,06:44,0.0,4.8,1.1,78
2016,1,4,月,11.7,16.8,12:44,6.0,02:01,0,8.0,2.8,69
2016,1,5,火,9.4,12.9,11:42,6.9,06:13,0.0,8.5,1.9,69
2016,1,6,水,9.4,11.9,13:06,6.1,07:23,0,10.0,2.1,66
2016,1,7,木,9.2,12.6,13:26,6.7,23:52,0,6.5,3.3,54
2016,1,8,金,7.3,10.2,13:42,5.7,05:27,0.5,10.0,3.0,64
2016,1,9,土,7.4,10.6,12:27,3.6,07:37,0.0,5.5,3.0,49
2016,1,10,日,7.7,12.6,12:45,3.5,07:03,0,5.0,3.0,54
2016,1,11,月,8.1,11.8,13:53,4.4,05:11,0,8.8,2.5,56
2016,1,12,火,7.6,9.9,14:22,5.3,0:00,0.0,9.8,2.0,59
2016,1,13,水,5.9,8.8,11:49,3.9,07:49,0.5,8.8,3.0,71
2016,1,14,木,5.4,10.0,12:13,1.6,06:17,0.0,6.3,3.1,62
2016,1,15,金,4.6,9.3,13:06,1.2,04:57,0,4.8,2.5,65
2016,1,16,土,4.7,10.2,13:55,0.0,07:15,0,0.0,1.8,59
2016,1,17,日,5.9,9.3,11:42,0.8,07:08,0.5,9.3,2.4,68
2016,1,18,月,7.9,12.3,13:59,4.1,0:00,2.0,10.0,6.5,70
2016,1,19,火,2.9,5.2,13:58,0.2,22:11,0.0,8.8,7.4,48
2016,1,20,水,4.5,8.8,14:59,0.9,02:17,0.0,4.5,5.9,54
2016,1,21,木,4.8,8.1,12:22,1.2,07:54,0.0,8.0,1.6,71
2016,1,22,金,5.9,9.7,13:29,4.3,03:32,0.0,10.0,2.5,66
2016,1,23,土,4.0,9.7,12:18,1.2,07:20,0.0,10.0,2.8,66
2016,1,24,日,-1.2,1.9,00:11,-2.5,22:42,0.0,8.3,4.8,47
2016,1,25,月,2.1,6.4,13:57,-1.6,00:45,0.0,7.8,4.7,60
2016,1,26,火,4.1,6.7,12:13,1.4,03:17,1.0,10.0,2.5,79
2016,1,27,水,7.8,10.6,15:47,4.0,23:54,0.0,7.3,3.6,54
2016,1,28,木,6.5,10.5,12:15,1.2,05:11,2.0,6.3,1.2,81
2016,1,29,金,8.5,9.8,13:27,7.9,05:04,31.0,10.0,1.7,93
2016,1,30,土,8.1,10.1,13:21,4.9,0:00,9.5,9.3,1.6,80
2016,1,31,日,7.1,12.1,15:21,2.3,07:08,0.0,5.5,1.9,75
2016,2,1,月,7.6,10.5,14:09,5.7,07:49,0.0,9.8,3.2,67
2016,2,2,火,6.6,9.6,13:24,4.5,07:31,0.0,9.0,2.6,61
2016,2,3,水,5.3,9.4,15:25,2.3,23:39,0.0,5.3,1.3,66
2016,2,4,木,6.8,10.8,15:10,2.3,00:51,0,7.8,2.8,61
2016,2,5,金,6.8,11.1,12:14,2.6,06:41,0,7.0,2.2,61
2016,2,6,土,6.0,9.2,14:16,3.6,23:57,0,5.3,3.5,55
2016,2,7,日,4.2,8.0,14:55,0.6,23:54,0.0,5.0,2.2,61
2016,2,8,月,4.7,10.3,14:48,-1.8,06:39,0.0,1.0,2.3,61
2016,2,9,火,8.0,11.9,10:58,4.6,23:56,0.0,6.0,5.0,45
2016,2,10,水,5.8,11.1,15:04,1.5,06:49,0,0.8,2.2,52
2016,2,11,木,5.8,11.3,13:32,0.2,06:35,0,5.0,1.5,59
2016,2,12,金,8.4,13.5,13:27,1.4,07:00,0.0,8.8,1.3,74
2016,2,13,土,12.7,16.1,11:08,8.9,06:52,17.5,10.0,1.1,91
2016,2,14,日,13.5,17.6,12:00,9.3,0:00,8.5,9.3,4.8,74
2016,2,15,月,5.7,9.3,00:12,2.5,23:52,0.5,8.5,5.8,55
2016,2,16,火,4.4,8.4,13:16,1.0,07:16,0.0,5.8,4.5,55
2016,2,17,水,6.4,9.8,15:06,2.1,23:58,0.0,7.0,4.3,53
2016,2,18,木,4.5,9.5,16:07,-1.0,06:34,0,3.0,1.7,65
2016,2,19,金,8.6,15.5,13:02,1.1,04:57,0,5.3,1.9,62
2016,2,20,土,8.6,9.5,04:35,7.7,14:06,15.5,10.0,2.9,85
2016,2,21,日,7.6,10.8,14:25,4.6,23:46,0.0,6.8,4.2,50
2016,2,22,月,5.5,9.0,12:33,0.9,04:57,0,9.5,1.8,51
2016,2,23,火,7.7,10.3,13:12,5.7,07:19,0.0,8.0,2.7,68
2016,2,24,水,5.8,8.5,13:07,3.8,23:58,0.0,10.0,2.6,61
2016,2,25,木,5.0,9.4,14:13,1.8,07:11,0.0,5.0,3.0,51
2016,2,26,金,5.2,10.4,14:20,-0.2,05:23,0,5.0,3.1,51
2016,2,27,土,7.0,12.3,13:25,1.3,06:49,0.0,7.5,1.7,64
2016,2,28,日,8.8,15.3,14:36,3.1,06:12,0,1.3,1.5,79
2016,2,29,月,6.3,10.4,06:43,1.9,0:00,3.0,8.0,4.3,66
2016,3,1,火,3.5,7.6,15:33,-0.7,06:16,0,4.5,3.3,54
2016,3,2,水,7.0,12.3,15:35,1.5,06:43,0,4.0,3.2,52
2016,3,3,木,9.7,17.0,15:55,2.5,06:52,0,0.0,2.0,53
2016,3,4,金,9.4,13.5,15:29,4.5,03:06,0,8.0,1.2,68
2016,3,5,土,11.9,17.9,14:27,5.9,05:57,0,1.5,1.4,75
2016,3,6,日,14.1,20.1,15:09,8.6,06:12,0.0,8.0,1.2,76
2016,3,7,月,16.0,22.4,16:06,12.1,02:47,0,6.0,1.4,80
2016,3,8,火,15.2,20.7,15:11,10.7,05:27,0.0,5.0,2.4,71
2016,3,9,水,8.7,13.2,00:16,7.4,09:34,42.5,10.0,2.6,86
2016,3,10,木,7.9,10.2,15:44,6.9,0:00,0.0,10.0,2.3,61
2016,3,11,金,7.4,10.5,15:31,5.7,04:56,0.0,9.3,2.5,59
2016,3,12,土,7.5,11.7,16:00,4.4,06:40,0.0,4.5,1.9,52
2016,3,13,日,8.0,11.5,14:31,5.4,06:20,3.5,10.0,1.7,68
2016,3,14,月,7.0,9.5,17:47,5.7,12:03,19.0,8.5,2.0,80
2016,3,15,火,8.4,13.6,14:53,4.6,06:34,0,2.8,2.5,53
2016,3,16,水,8.6,13.8,15:40,4.6,05:27,0,10.0,1.4,69
2016,3,17,木,11.4,19.0,16:29,3.9,06:32,0,3.5,1.4,67
2016,3,18,金,11.9,15.1,14:37,8.1,06:04,5.0,10.0,1.2,80
2016,3,19,土,14.4,19.2,12:10,10.9,0:00,2.0,10.0,2.6,81
2016,3,20,日,11.2,16.9,13:49,7.7,0:00,0,2.3,3.3,49
2016,3,21,月,10.1,15.7,15:19,6.0,06:44,0,1.5,2.3,46
2016,3,22,火,10.5,18.5,16:26,3.2,06:23,0,1.3,1.7,52
2016,3,23,水,12.4,19.1,16:27,6.9,06:24,0.0,9.8,2.0,53
2016,3,24,木,9.6,12.8,13:44,6.7,23:59,0.0,7.5,3.6,47
2016,3,25,金,8.0,12.6,14:09,3.9,06:42,0,6.3,2.8,44
2016,3,26,土,7.7,13.5,16:02,1.8,06:06,0,1.3,1.6,48
2016,3,27,日,9.7,14.8,13:51,4.2,05:52,0.0,6.0,2.3,57
2016,3,28,月,11.3,17.6,14:28,5.3,06:10,0,3.8,2.8,56
2016,3,29,火,12.3,18.4,13:12,5.3,06:07,0,5.8,1.8,56
2016,3,30,水,14.9,20.9,15:15,9.0,05:31,0,9.8,2.6,58
2016,3,31,木,15.1,19.6,12:55,9.8,05:49,0.5,8.8,1.7,70
2016,4,1,金,14.0,16.5,15:28,12.6,0:00,6.0,10.0,3.7,87
2016,4,2,土,15.6,21.3,14:14,9.9,06:14,0,5.5,1.6,74
2016,4,3,日,16.9,23.2,13:17,12.6,03:22,3.5,8.5,2.4,79
2016,4,4,月,15.6,19.1,15:12,12.6,23:20,12.0,10.0,1.7,87
2016,4,5,火,13.9,18.1,15:48,10.5,23:59,0.0,7.5,1.7,65
2016,4,6,水,14.9,20.8,15:17,8.9,05:46,0.0,10.0,1.8,61
2016,4,7,木,16.0,20.8,17:05,12.9,03:59,20.5,10.0,2.2,89
2016,4,8,金,16.1,20.6,16:32,12.5,23:49,0,5.8,2.0,71
2016,4,9,土,16.9,23.6,15:40,10.9,05:02,0,9.8,1.4,61
2016,4,10,日,16.4,20.5,15:33,12.3,05:32,0,9.8,1.2,68
2016,4,11,月,12.4,16.8,01:35,7.5,23:56,0,6.3,4.0,52
2016,4,12,火,10.4,14.6,14:46,5.6,06:09,0,6.3,2.0,55
2016,4,13,水,14.6,19.6,13:16,8.6,05:18,6.0,10.0,1.7,81
2016,4,14,木,18.9,25.5,14:55,14.2,05:51,0.0,6.0,2.4,72
2016,4,15,金,16.3,21.4,15:52,12.6,05:56,0,0.3,2.2,46
2016,4,16,土,16.1,22.5,14:44,8.2,05:37,0,6.0,1.8,55
2016,4,17,日,20.6,26.4,12:15,15.8,06:48,4.0,4.5,4.9,55
2016,4,18,月,15.6,17.8,14:45,12.5,0:00,0.0,10.0,4.4,51
2016,4,19,火,16.0,21.6,15:59,9.4,03:15,0,0.0,4.1,49
2016,4,20,水,15.5,21.0,15:18,8.5,05:37,0,3.3,2.0,62
2016,4,21,木,15.9,17.4,16:40,14.4,10:43,19.0,10.0,1.4,89
2016,4,22,金,20.4,25.8,15:16,16.2,00:27,0,5.8,2.9,64
2016,4,23,土,18.0,24.6,11:56,13.8,04:42,4.5,10.0,1.7,68
2016,4,24,日,17.0,20.9,16:19,13.9,06:17,0.0,10.0,1.5,68
2016,4,25,月,16.9,20.9,17:07,11.5,05:27,0,8.3,1.7,61
2016,4,26,火,18.9,26.1,14:23,12.3,05:32,0,5.3,1.8,69
2016,4,27,水,17.3,18.3,11:05,16.6,17:23,7.5,10.0,3.7,89
2016,4,28,木,16.0,21.2,13:48,12.5,0:00,1.5,10.0,3.3,82
2016,4,29,金,13.8,18.1,15:16,10.1,0:00,0,4.8,3.1,55
2016,4,30,土,16.0,24.4,16:01,7.5,04:52,0,0.0,2.0,54
2016,5,1,日,20.1,28.1,15:59,11.3,05:26,0,1.3,2.1,47
2016,5,2,月,20.0,26.4,15:16,13.4,05:32,0,5.5,1.9,60
2016,5,3,火,19.0,23.0,15:26,14.3,04:47,4.0,10.0,2.9,69
2016,5,4,水,21.6,26.1,14:29,16.1,04:59,0,0.3,7.3,34
2016,5,5,木,21.9,26.5,14:41,17.5,23:33,0,5.0,4.8,30
2016,5,6,金,17.4,18.5,14:38,16.4,05:39,1.5,10.0,1.4,71
2016,5,7,土,19.8,25.2,16:19,16.5,05:41,0,10.0,2.5,69
2016,5,8,日,19.3,24.8,13:00,12.3,05:16,0,10.0,2.0,45
2016,5,9,月,16.2,18.7,00:16,14.7,08:50,23.0,10.0,2.1,89
2016,5,10,火,17.9,19.4,18:56,16.0,04:46,2.5,10.0,1.5,95
2016,5,11,水,18.5,21.2,13:22,14.2,23:57,4.5,9.3,3.6,76
2016,5,12,木,18.2,25.4,15:56,11.8,05:45,0,0.0,1.9,61
2016,5,13,金,20.0,27.1,15:25,12.9,04:51,0,3.0,1.8,63
2016,5,14,土,21.3,26.8,16:14,15.8,05:21,0,8.0,2.1,59
2016,5,15,日,21.6,28.0,12:57,16.8,05:31,0,8.0,1.9,67
2016,5,16,月,20.6,27.8,11:43,14.8,23:48,34.5,9.8,3.0,79
2016,5,17,火,18.9,25.5,15:29,14.2,06:06,0.0,5.3,2.2,58
2016,5,18,水,19.9,26.9,16:09,12.4,05:32,0,2.3,2.0,50
2016,5,19,木,20.6,26.8,16:04,13.9,05:15,0,9.0,1.7,55
2016,5,20,金,22.2,28.2,16:04,17.4,05:29,0,3.0,1.9,57
2016,5,21,土,22.8,30.1,16:19,16.3,05:14,0,4.0,1.6,53
2016,5,22,日,21.7,26.3,16:33,16.2,04:33,0,7.8,2.0,59
2016,5,23,月,23.3,30.3,15:54,17.1,05:38,0,5.8,1.9,56
2016,5,24,火,22.7,27.1,11:02,16.6,05:23,0,9.3,1.7,55
2016,5,25,水,21.7,24.7,13:06,19.3,05:35,0.0,10.0,1.8,79
2016,5,26,木,23.5,29.7,13:25,20.6,02:49,4.0,10.0,2.0,85
2016,5,27,金,24.2,29.2,16:09,21.1,05:36,0.0,8.0,1.8,65
2016,5,28,土,21.1,22.6,00:58,19.7,23:18,0.0,10.0,2.0,70
2016,5,29,日,20.9,23.6,15:38,19.4,05:53,7.5,10.0,2.2,87
2016,5,30,月,22.1,28.0,16:26,18.2,03:26,3.0,8.5,1.9,81
2016,5,31,火,24.4,30.9,15:45,17.7,05:14,0,4.3,3.2,60
2016,6,1,水,21.9,27.0,14:49,17.2,0:00,0,7.0,2.6,49
2016,6,2,木,20.0,26.0,15:46,14.2,05:06,0,0.8,2.4,51
2016,6,3,金,21.0,27.1,15:06,14.4,05:21,0,3.0,2.1,56
2016,6,4,土,20.3,25.1,14:33,17.3,0:00,6.0,8.5,2.5,69
2016,6,5,日,18.5,21.7,16:04,16.2,02:03,15.0,9.8,3.4,87
2016,6,6,月,21.7,25.9,15:15,17.4,03:30,0,10.0,2.0,73
2016,6,7,火,20.3,22.2,00:25,18.6,10:00,42.5,10.0,2.5,89
2016,6,8,水,22.1,27.0,15:28,17.6,05:10,0,9.5,2.1,80
2016,6,9,木,22.8,27.4,15:31,20.5,04:49,4.5,9.5,1.6,82
2016,6,10,金,25.2,29.7,17:04,21.1,05:20,0,3.3,1.9,65
2016,6,11,土,24.9,29.6,14:23,21.3,05:31,0,7.8,2.0,75
2016,6,12,日,23.0,27.3,12:13,21.1,23:56,32.5,10.0,3.3,88
2016,6,13,月,22.8,26.0,17:22,20.5,05:10,12.0,10.0,1.9,87
2016,6,14,火,25.1,30.7,14:22,19.7,04:00,0,4.3,1.9,69
2016,6,15,水,25.9,30.7,13:33,21.2,04:14,0,8.3,1.9,70
2016,6,16,木,24.0,27.4,10:08,22.3,21:00,7.5,10.0,2.0,84
2016,6,17,金,24.7,28.4,13:32,22.1,23:36,0,9.5,4.7,63
2016,6,18,土,25.4,31.2,14:59,19.5,05:04,0,9.0,1.9,62
2016,6,19,日,22.7,25.3,14:11,20.9,07:44,26.0,10.0,1.7,89
2016,6,20,月,24.6,29.2,14:03,21.6,00:25,0.5,10.0,2.0,84
2016,6,21,火,25.2,30.4,13:33,20.8,04:42,41.0,10.0,2.4,80
2016,6,22,水,23.7,25.7,12:08,22.2,21:07,14.0,10.0,1.4,89
2016,6,23,木,25.9,31.0,16:25,22.2,02:57,65.0,9.3,2.7,78
2016,6,24,金,22.6,24.0,15:51,20.6,12:03,32.0,9.8,2.4,87
2016,6,25,土,23.8,26.3,03:53,19.8,22:33,8.0,10.0,4.0,75
2016,6,26,日,24.3,28.8,15:13,19.9,05:41,0,3.8,3.2,59
2016,6,27,月,22.6,27.4,13:19,19.1,05:19,19.0,6.3,1.9,74
2016,6,28,火,21.3,24.5,13:34,19.4,03:33,9.5,10.0,1.6,91
2016,6,29,水,22.0,22.9,19:00,20.8,06:23,13.0,10.0,1.5,94
2016,6,30,木,24.4,27.8,15:40,22.1,05:05,0.5,10.0,1.2,89
2016,7,1,金,26.5,31.2,14:09,21.7,03:00,0,6.0,1.7,78
2016,7,2,土,28.7,33.5,14:54,23.6,04:45,0,9.5,1.9,69
2016,7,3,日,30.2,35.5,14:41,24.6,05:12,0.0,8.5,2.7,67
2016,7,4,月,30.1,35.2,15:03,26.1,05:43,0,8.5,2.3,69
2016,7,5,火,29.2,34.2,14:43,25.6,06:00,0,7.0,2.0,74
2016,7,6,水,29.6,34.0,14:34,25.7,04:40,0,2.8,1.8,67
2016,7,7,木,29.5,33.4,14:27,25.8,05:16,0,5.3,2.3,66
2016,7,8,金,24.5,27.9,00:03,22.7,22:14,13.5,10.0,1.7,87
2016,7,9,土,24.8,28.0,17:40,22.7,02:01,28.0,8.3,1.7,90
2016,7,10,日,27.6,32.2,16:45,24.1,05:33,0,10.0,1.5,79
2016,7,11,月,27.8,31.1,12:35,25.1,05:33,0.0,10.0,2.1,82
2016,7,12,火,28.6,32.1,14:31,25.8,05:09,0.0,10.0,1.7,79
2016,7,13,水,27.8,31.1,17:25,25.5,06:23,9.5,10.0,2.1,82
2016,7,14,木,28.5,33.2,13:18,26.2,0:00,0.0,9.0,4.0,73
2016,7,15,金,25.6,28.9,12:48,23.9,08:36,0,9.8,3.9,68
2016,7,16,土,26.1,30.2,16:03,21.6,05:18,0.0,8.3,1.9,74
2016,7,17,日,27.5,31.2,14:50,24.4,05:48,9.0,8.8,2.1,80
2016,7,18,月,28.7,33.2,16:08,24.8,05:18,0,4.5,2.4,64
2016,7,19,火,28.4,33.0,17:17,24.2,04:11,0,1.5,1.8,66
2016,7,20,水,28.0,32.8,14:13,24.2,05:21,0,5.8,2.7,63
2016,7,21,木,27.6,31.9,16:25,24.2,05:22,0,7.3,2.6,66
2016,7,22,金,27.5,31.8,17:19,24.0,05:28,0,8.3,2.4,64
2016,7,23,土,28.0,33.1,15:14,23.7,06:08,0,5.3,2.0,68
2016,7,24,日,28.0,32.5,12:27,24.4,05:20,0,7.3,2.1,70
2016,7,25,月,27.1,30.9,12:08,25.6,0:00,0.0,10.0,1.7,81
2016,7,26,火,28.1,33.6,14:00,25.1,05:45,0.0,9.3,1.8,75
2016,7,27,水,29.1,33.6,15:07,25.9,05:32,0,7.5,1.8,72
2016,7,28,木,29.4,33.8,14:14,25.6,05:48,0,5.5,2.1,70
2016,7,29,金,29.4,33.7,13:43,25.6,05:53,0,5.8,2.3,68
2016,7,30,土,29.0,34.0,15:35,25.7,05:25,0,8.8,2.0,72
2016,7,31,日,29.4,34.5,14:02,25.4,05:35,0,4.0,1.9,67
2016,8,1,月,30.0,34.9,14:34,26.3,05:31,0.0,6.3,1.9,66
2016,8,2,火,29.1,34.6,15:24,25.5,21:17,6.5,8.0,1.8,70
2016,8,3,水,29.2,33.8,16:28,25.0,05:20,0,10.0,1.7,66
2016,8,4,木,29.8,34.7,16:08,25.4,04:42,0,2.8,1.9,67
2016,8,5,金,30.0,35.0,14:13,26.4,05:29,0,9.0,2.0,69
2016,8,6,土,30.4,36.0,14:29,26.6,05:36,0,5.0,2.2,69
2016,8,7,日,29.9,34.9,13:11,26.0,05:53,0,4.0,2.3,68
2016,8,8,月,30.5,37.1,15:52,25.5,05:39,0,4.3,2.3,63
2016,8,9,火,30.6,35.7,13:39,26.1,05:38,0,5.8,2.3,63
2016,8,10,水,29.9,35.3,16:37,26.2,05:59,0,7.0,1.8,58
2016,8,11,木,29.4,34.7,15:46,24.7,05:55,0,4.3,2.0,55
2016,8,12,金,29.8,35.4,14:52,24.8,05:24,0,1.5,2.1,60
2016,8,13,土,30.6,35.5,16:16,26.1,05:26,0,3.0,1.8,64
2016,8,14,日,31.3,36.6,16:21,27.1,05:24,0,5.5,2.1,62
2016,8,15,月,31.5,36.1,16:51,28.1,05:45,0,5.0,2.4,62
2016,8,16,火,30.0,34.5,12:47,26.9,23:59,1.0,7.5,1.9,71
2016,8,17,水,29.3,34.4,13:45,26.3,06:40,1.5,6.0,2.2,74
2016,8,18,木,30.3,35.2,16:17,25.6,06:00,0,5.0,2.3,63
2016,8,19,金,30.9,35.9,14:10,26.8,05:18,0,3.3,2.0,64
2016,8,20,土,30.8,36.0,15:20,26.8,23:32,0.5,5.3,2.0,63
2016,8,21,日,31.1,36.3,15:41,26.7,05:12,0,2.0,2.6,64
2016,8,22,月,30.1,35.7,15:35,26.8,05:45,0.0,3.5,2.3,68
2016,8,23,火,30.1,35.3,14:49,26.6,04:37,0,5.8,2.6,59
2016,8,24,水,29.9,34.7,14:52,26.1,05:29,0,5.0,2.8,64
2016,8,25,木,29.9,35.0,11:04,27.2,15:24,0.0,6.5,2.1,68
2016,8,26,金,28.8,34.0,15:04,25.0,23:51,0.5,6.0,2.3,74
2016,8,27,土,26.3,28.5,15:11,24.8,00:34,0.0,10.0,2.4,74
2016,8,28,日,27.8,32.7,16:32,24.1,05:25,0.0,9.8,4.2,63
2016,8,29,月,25.3,29.8,14:37,22.9,23:59,79.5,7.5,5.0,74
2016,8,30,火,24.9,28.7,14:59,21.3,06:01,0.0,5.3,5.6,54
2016,8,31,水,26.5,32.0,13:19,21.4,04:39,0,0.0,3.0,44
2016,9,1,木,25.5,30.9,11:25,20.8,06:11,0.0,5.3,1.6,56
2016,9,2,金,26.8,33.0,15:14,20.5,05:39,0,5.3,2.7,58
2016,9,3,土,28.2,31.4,13:53,25.4,01:49,0.0,7.5,3.4,65
2016,9,4,日,28.6,34.0,13:35,25.5,05:00,0.0,9.5,4.4,71
2016,9,5,月,26.5,29.5,16:37,24.6,12:04,10.5,9.0,1.5,82
2016,9,6,火,28.5,33.5,13:00,24.2,05:52,0,9.0,2.2,76
2016,9,7,水,28.0,32.3,13:38,24.9,05:41,0.0,7.5,2.1,79
2016,9,8,木,25.5,28.9,13:15,23.2,0:00,36.5,9.5,3.4,83
2016,9,9,金,25.7,30.5,15:11,22.1,05:11,0,5.5,1.7,66
2016,9,10,土,26.0,29.6,16:20,22.3,06:04,0.0,7.3,2.2,65
2016,9,11,日,26.9,31.6,15:25,23.3,05:44,0,8.3,1.8,65
2016,9,12,月,26.7,30.8,14:00,23.7,05:25,1.0,10.0,2.7,75
2016,9,13,火,24.6,26.9,16:36,22.0,09:07,31.0,10.0,1.8,87
2016,9,14,水,24.2,26.2,12:16,22.7,23:07,1.0,10.0,1.3,85
2016,9,15,木,25.0,28.6,13:09,22.2,02:24,0.0,10.0,2.0,78
2016,9,16,金,26.2,29.7,14:24,23.1,06:49,0.0,9.3,2.0,75
2016,9,17,土,26.8,31.4,14:02,23.6,05:28,0.0,10.0,1.4,80
2016,9,18,日,25.3,28.2,12:58,23.9,06:43,31.5,10.0,1.5,90
2016,9,19,月,23.3,24.8,12:00,20.8,23:40,21.0,10.0,1.8,94
2016,9,20,火,21.1,22.9,17:07,20.1,0:00,100.5,9.5,3.5,87
2016,9,21,水,22.3,25.3,14:52,19.8,01:35,0.0,9.8,1.6,78
2016,9,22,木,22.3,23.8,11:35,21.0,23:23,12.0,10.0,1.8,91
2016,9,23,金,22.0,25.0,16:11,20.3,0:00,0.5,10.0,1.4,86
2016,9,24,土,23.7,27.7,12:53,20.1,00:37,0,8.0,2.1,79
2016,9,25,日,24.5,27.2,10:21,21.9,01:54,0.5,10.0,1.9,83
2016,9,26,月,24.9,28.0,14:54,23.4,05:22,9.5,7.8,2.0,90
2016,9,27,火,26.4,30.7,14:47,21.1,05:28,0.0,6.3,1.9,81
2016,9,28,水,26.7,30.0,13:07,24.8,05:29,10.0,10.0,2.3,88
2016,9,29,木,22.6,25.5,00:09,20.0,19:20,20.0,10.0,1.9,93
2016,9,30,金,22.1,24.9,14:12,19.9,06:25,0.0,10.0,2.0,79
2016,10,1,土,22.9,25.6,16:29,20.8,05:46,1.5,10.0,1.3,88
2016,10,2,日,25.9,30.5,14:18,22.3,01:21,0,7.5,1.7,84
2016,10,3,月,25.2,28.4,13:26,22.9,21:50,0.0,10.0,1.5,83
2016,10,4,火,24.4,28.3,13:57,21.4,06:31,0,10.0,2.0,78
2016,10,5,水,26.2,30.1,18:07,22.5,01:20,1.5,8.8,3.2,74
2016,10,6,木,24.3,28.1,14:18,19.2,23:57,0,4.0,2.6,61
2016,10,7,金,21.0,23.5,13:48,17.7,03:03,0,5.8,2.6,64
2016,10,8,土,24.4,29.2,11:54,19.9,04:21,0.0,9.8,1.4,77
2016,10,9,日,21.6,24.4,13:35,19.1,0:00,10.5,9.8,3.1,69
2016,10,10,月,19.2,22.0,15:21,17.1,06:21,0,6.5,2.6,55
2016,10,11,火,18.5,22.6,10:58,15.3,05:03,0,8.5,1.8,65
2016,10,12,水,19.2,24.0,15:02,15.2,06:31,0,8.0,2.1,64
2016,10,13,木,17.9,20.1,14:16,16.2,0:00,0,10.0,2.0,57
2016,10,14,金,17.5,22.1,13:46,13.8,23:59,0,8.0,1.4,62
2016,10,15,土,17.8,23.4,13:53,11.9,05:55,0,5.3,1.9,62
2016,10,16,日,22.2,27.1,13:53,16.7,00:06,0.0,10.0,3.6,59
2016,10,17,月,22.3,25.8,15:35,19.0,05:22,15.0,6.8,1.7,82
2016,10,18,火,23.4,27.4,14:45,20.6,06:12,0.0,8.5,1.5,79
2016,10,19,水,22.7,25.0,13:07,20.8,05:14,0,10.0,1.8,77
2016,10,20,木,22.5,25.6,14:54,20.1,06:32,0,9.8,1.9,68
2016,10,21,金,19.1,21.9,12:33,16.1,23:49,0,10.0,2.3,62
2016,10,22,土,17.0,18.4,12:42,15.5,06:06,9.5,10.0,1.2,86
2016,10,23,日,18.5,20.8,14:48,16.6,07:09,1.5,9.3,1.7,73
2016,10,24,月,16.9,20.8,15:22,13.5,06:43,0,2.8,2.2,57
2016,10,25,火,18.6,24.8,14:40,12.0,05:56,0.0,5.3,1.6,77
2016,10,26,水,21.1,24.3,12:04,17.5,05:29,0.0,9.0,1.8,82
2016,10,27,木,19.3,23.1,14:14,15.9,06:42,0.0,5.8,2.8,61
2016,10,28,金,17.6,20.7,13:14,16.3,06:28,2.0,10.0,2.0,77
2016,10,29,土,17.4,20.9,11:41,13.8,23:56,0.5,9.0,3.4,65
2016,10,30,日,14.5,19.2,14:17,10.5,04:50,0,4.5,1.4,63
2016,10,31,月,15.3,19.5,13:04,10.8,05:18,5.5,9.3,1.5,71
2016,11,1,火,15.0,19.5,11:49,11.7,23:40,5.0,7.3,2.7,69
2016,11,2,水,14.2,17.8,12:30,11.7,00:16,0.0,5.0,2.4,63
2016,11,3,木,14.1,17.6,13:41,10.3,0:00,0,4.5,3.8,49
2016,11,4,金,12.9,18.4,13:39,8.3,06:47,0,0.0,1.9,63
2016,11,5,土,14.2,20.5,13:23,8.5,06:32,0,0.0,1.9,67
2016,11,6,日,14.2,18.9,13:19,9.6,23:59,0,4.8,2.7,67
2016,11,7,月,12.0,16.9,14:32,7.3,05:51,0,2.5,1.9,72
2016,11,8,火,13.6,16.5,15:48,10.1,05:39,3.0,9.5,2.1,84
2016,11,9,水,11.4,14.9,12:48,7.2,23:38,0,6.0,3.3,58
2016,11,10,木,10.0,13.0,13:54,6.6,04:50,0.0,10.0,2.1,67
2016,11,11,金,13.4,19.0,13:44,8.4,06:46,0.0,7.5,2.5,73
2016,11,12,土,13.6,19.1,12:34,9.4,07:05,0,5.8,1.6,68
2016,11,13,日,14.9,19.9,13:46,9.9,06:56,0,8.3,1.3,78
2016,11,14,月,16.3,18.7,12:31,13.7,04:46,2.0,10.0,1.4,88
2016,11,15,火,17.1,22.5,11:37,13.1,0:00,1.0,9.0,2.6,79
2016,11,16,水,12.1,15.5,12:44,8.6,23:51,0,3.8,1.8,62
2016,11,17,木,12.9,18.0,13:09,6.8,06:54,0,3.5,1.7,69
2016,11,18,金,13.9,17.8,13:48,8.1,06:54,2.0,4.8,1.8,76
2016,11,19,土,18.1,21.9,15:15,14.3,02:09,5.5,9.3,2.2,86
2016,11,20,日,18.4,21.9,09:58,15.7,22:06,0.0,7.5,1.7,81
2016,11,21,月,16.4,17.5,14:36,15.0,03:50,0.5,9.8,2.3,79
2016,11,22,火,17.2,20.8,13:02,14.0,07:13,0.0,5.0,3.0,72
2016,11,23,水,12.1,16.8,00:15,8.9,0:00,0.0,10.0,3.4,65
2016,11,24,木,11.0,15.7,13:26,8.1,01:43,1.5,6.5,3.6,64
2016,11,25,金,10.6,14.8,13:02,7.6,02:31,0,5.3,2.3,64
